kingdom,phylum,class,order,family,genus,subgenus,species,subspecies,authority,canonical,dwc:scientificName
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,,,,,,,"Suberitidae Suberites Nardo, 1833"
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Suncus,,,,,Suncus   ,"Suncus Iinfinitesimus (Heller, 1912)"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Synarthrophyton,,eckloniae,,"(Foslie) Keats & Y.M.Chamberlain, 1997",Synarthrophyton  eckloniae ,"Synarthrophyton eckloniae (Foslie) Keats & Y.M.Chamberlain, 1997"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Synarthrophyton,,magellanicum,,"(Foslie) Keats & Y.M.Chamberlain, 1997",Synarthrophyton  magellanicum ,"Synarthrophyton magellanicum (Foslie) Keats & Y.M.Chamberlain, 1997"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Synarthrophyton,,munimentum,,"Keats & Maneveldt, 1997",Synarthrophyton  munimentum ,"Synarthrophyton munimentum Keats & Maneveldt, 1997"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Synarthrophyton,,papillatum,,"Maneveldt, Keats & Y.M.Chamberlain, 2007",Synarthrophyton  papillatum ,"Synarthrophyton papillatum Maneveldt, Keats & Y.M.Chamberlain, 2007"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Synarthrophyton,,patena,,,Synarthrophyton  patena ,Synarthrophyton patena
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Synarthrophyton,,robbenense,,"Keats & Maneveldt, 1997",Synarthrophyton  robbenense ,"Synarthrophyton robbenense Keats & Maneveldt, 1997"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Synolcus,,armstrongi,,"Londt, 2012",Synolcus  armstrongi ,"Synolcus armstrongi Londt, 2012"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Synolcus,,aurulentus,,"Engel, 1929",Synolcus  aurulentus ,"Synolcus aurulentus Engel, 1929"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Synolcus,,macrocercus,,"Londt, 2012",Synolcus  macrocercus ,"Synolcus macrocercus Londt, 2012"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Synolcus,,namibiensis,,"Londt, 2012",Synolcus  namibiensis ,"Synolcus namibiensis Londt, 2012"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Synolcus,,ukhahlamba,,"Londt, 2012",Synolcus  ukhahlamba ,"Synolcus ukhahlamba Londt, 2012"
Animalia,Arthropoda,Diplopoda,Spirostreptida,Spirostreptidae,Synophryostreptus,,rugosostriatus,,"(Schubart, 1966)",Synophryostreptus  rugosostriatus ,"Synophryostreptus rugosostriatus (Schubart, 1966)"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Tanzania,,mkomaziensis,,"(Wesolowska & Russell-Smith, 2000)",Tanzania  mkomaziensis ,"Tanzania mkomaziensis (Wesolowska & Russell-Smith, 2000)"
Animalia,Chordata,Mammalia,Cetacea,Hyperoodontidae,Tasmacetus,,shepherdi,,"Oliver, 1937",Tasmacetus  shepherdi ,"Tasmacetus shepherdi Oliver, 1937"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tegolophus,,auribarrus,,"(Meyer, 1990)",Tegolophus  auribarrus ,"Tegolophus auribarrus (Meyer, 1990)"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tegolophus,,calpurniae,,"Meyer, 1990",Tegolophus  calpurniae ,"Tegolophus calpurniae Meyer, 1990"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tegolophus,,merenskyi,,"Meyer, 1990",Tegolophus  merenskyi ,"Tegolophus merenskyi Meyer, 1990"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tegolophus,,mtubaensis,,"Meyer, 1990",Tegolophus  mtubaensis ,"Tegolophus mtubaensis Meyer, 1990"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tegolophus,,orientalis,,"Meyer, 1990",Tegolophus  orientalis ,"Tegolophus orientalis Meyer, 1990"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tegolophus,,seringae,,"Meyer, 1990",Tegolophus  seringae ,"Tegolophus seringae Meyer, 1990"
,,,,,Tegonotus,,bicarinatus,,"Meyer, 1990",Tegonotus bicarinatus ,"Tegonotus bicarinatus Meyer, 1990"
,,,,,Tegonotus,,halleriae,,"Meyer, 1990",Tegonotus halleriae ,"Tegonotus halleriae Meyer, 1990"
,,,,,Tegoprionus,,bicristatus,,"Meyer, 1989",Tegoprionus bicristatus ,"Tegoprionus bicristatus Meyer, 1989"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,brachylaenae,,"Meyer, 1992",Tetra  brachylaenae ,"Tetra brachylaenae Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,capensei,,"Meyer, 1992",Tetra  capensei ,"Tetra capensei Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,dodonae,,"Meyer, 1992",Tetra  dodonae ,"Tetra dodonae Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,niloticae,,"Meyer, 1992",Tetra  niloticae ,"Tetra niloticae Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,pterocarpi,,"Meyer, 1992",Tetra  pterocarpi ,"Tetra pterocarpi Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,retusa,,"Meyer, 1992",Tetra  retusa ,"Tetra retusa Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,tyrohylae,,"Meyer, 1992",Tetra  tyrohylae ,"Tetra tyrohylae Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,visci,,"Meyer, 1992",Tetra  visci ,"Tetra visci Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Tetra,,zeyheri,,"Meyer, 1992",Tetra  zeyheri ,"Tetra zeyheri Meyer, 1992"
Animalia,Arthropoda,Arachnida,Prostigmata,Tetranychidae,Tetranychus,,ludeni,,"Zacher, 1913",Tetranychus  ludeni ,"Tetranychus ludeni Zacher, 1913"
Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,,shortridgei,,"Thomas and Hinton, 1923",Thallomys  shortridgei ,"Thallomys shortridgei Thomas and Hinton, 1923"
Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thestor,,barbatus,,"Henning S.F. & Henning G.A., 1997",Thestor  barbatus ,"Thestor barbatus Henning S.F. & Henning G.A., 1997"
Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thestor,,calviniae,,"Riley, 1954",Thestor  calviniae ,"Thestor calviniae Riley, 1954"
Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,,alalunga,,"Bonnaterre, 1788",Thunnus  alalunga ,"Thunnus alalunga Bonnaterre, 1788"
Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,,albacares,,"Bonnaterre, 1788",Thunnus  albacares ,"Thunnus albacares Bonnaterre, 1788"
Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,,obesus,,"Lowe, 1839",Thunnus  obesus ,"Thunnus obesus Lowe, 1839"
Animalia,Chordata,Actinopterygii,Perciformes,Gempylidae,Thyrsites,,atun,,"Euphrasen, 1791",Thyrsites  atun ,"Thyrsites atun Euphrasen, 1791"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Tomomingi,,szutsi,,"Wesolowska & Haddad, 2013",Tomomingi  szutsi ,"Tomomingi szutsi Wesolowska & Haddad, 2013"
Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachinotus,,africanus,,"Smith, 1967",Trachinotus  africanus ,"Trachinotus africanus Smith, 1967"
Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachinotus,,botla,,"Shaw, 1803",Trachinotus  botla ,"Trachinotus botla Shaw, 1803"
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,,oryx,,"(Pallas, 1766)",Tragelaphus  oryx ,"Tragelaphus oryx (Pallas, 1766)"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Trhypochthoniidae,Trhypochthoniellus,,malaconothroiformis,,"Ermilov, Hugo-Coetzee & Theron, 2017",Trhypochthoniellus  malaconothroiformis ,"Trhypochthoniellus malaconothroiformis Ermilov, Hugo-Coetzee & Theron, 2017"
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Trichognatha,,schoenlandi,,"(Pocock, 1900)",Trichognatha  schoenlandi ,"Trichognatha schoenlandi (Pocock, 1900)"
,,,,,Trigloporus,,lastoviza,,"Bonnaterre, 1788",Trigloporus lastoviza ,"Trigloporus lastoviza Bonnaterre, 1788"
Plantae,Tracheophyta,Magnoliopsida,Austrobaileyales,Trimeniaceae,Trimenia,,wykehami,,"Dickson, 1969c",Trimenia  wykehami ,"Trimenia wykehami  Dickson, 1969c"
Animalia,Annelida,Clitellata,Haplotaxida,Glossoscolecidae,Tritogenia,,howickiana,,"(Michaelsen, 1913)",Tritogenia  howickiana ,"Tritogenia howickiana (Michaelsen, 1913)"
Animalia,Annelida,Clitellata,Haplotaxida,Glossoscolecidae,Tritogenia,,zuluensis,,"(Beddard, 1907)",Tritogenia  zuluensis ,"Tritogenia zuluensis (Beddard, 1907)"
Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Tsitana,,uitenhaga,,"Evans, 1937",Tsitana  uitenhaga ,"Tsitana uitenhaga Evans, 1937"
,,,,,Tumescoptes,,dicrus,,"Meyer, 1992",Tumescoptes dicrus ,"Tumescoptes dicrus Meyer, 1992"
,,,,,Tumescoptes,,phoenixi,,"Meyer, 1992",Tumescoptes phoenixi ,"Tumescoptes phoenixi Meyer, 1992"
Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,,robinsoni,,"Gilchrist & Thompson, 1908",Umbrina  robinsoni ,"Umbrina robinsoni Gilchrist & Thompson, 1908"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Ureta,,quadrispinosa,,"(Lawrence, 1938)",Ureta  quadrispinosa ,"Ureta quadrispinosa (Lawrence, 1938)"
Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Uroplectes,,ansiedippenaarae,,"Prendini, 2015",Uroplectes  ansiedippenaarae ,"Uroplectes ansiedippenaarae Prendini, 2015"
Animalia,Mollusca,Gastropoda,Seguenziida,Chilodontaidae,Vaceuchelus,,cretaceus,,"Herbert, 2012",Vaceuchelus  cretaceus ,"Vaceuchelus cretaceus Herbert, 2012"
Animalia,Mollusca,Gastropoda,Seguenziida,Chilodontaidae,Vaceuchelus,,gemmula,,"(Turton, 1932)",Vaceuchelus  gemmula ,"Vaceuchelus gemmula (Turton, 1932)"
Animalia,Mollusca,Gastropoda,Seguenziida,Chilodontaidae,Vaceuchelus,,natalensis,,"(Smith, 1906)",Vaceuchelus  natalensis ,"Vaceuchelus natalensis (Smith, 1906)"
Animalia,Arthropoda,Hexanauplia,Siphonostomatoida,Lernaeopodidae,Vanbenedenia,,hydroalgae,,"Oldewage, 1993",Vanbenedenia  hydroalgae ,"Vanbenedenia hydroalgae Oldewage, 1993"
Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Virachola,,vansoni,,"Pennington, 1948",Virachola  vansoni ,"Virachola vansoni Pennington, 1948"
Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Virididentula,,dentata,,"Lamouroux, 1816",Virididentula  dentata ,"Virididentula dentata Lamouroux, 1816"
Animalia,Arthropoda,Insecta,Diptera,Therevidae,Xestomyza,,lugubris,,"Wiedemann, 1820",Xestomyza  lugubris ,"Xestomyza lugubris Wiedemann, 1820"
Animalia,Arthropoda,Insecta,Diptera,Therevidae,Xestomyza,,stuckenbergi,,"Hauser, 2012",Xestomyza  stuckenbergi ,"Xestomyza stuckenbergi Hauser, 2012"
Animalia,Chordata,Actinopterygii,Perciformes,Xiphiidae,Xiphias,,gladius,,"Linnaeus, 1758",Xiphias  gladius ,"Xiphias gladius  Linnaeus, 1758"
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Ypthima,,condamini,condamini,"Kielland, 1982",Ypthima  condamini condamini,"Ypthima condamini condamini Kielland, 1982"
